station_code,station_name,state,year,temperature,ph,conductivity,tds,nitrate,fluoride,GQI,Quality_Class,Quality_Score,ph_trend,conductivity_trend,tds_trend,gqi_trend,tds_3yr_avg,ph_3yr_avg
2153.0,"IBRAHIMGANJ NEAR BUS STAND, BHOPAL",MADHYA PRADESH,2017,26.0,7.8,338.0,216.32,,,2.0,Moderate,1,-0.6000000000000005,42.0,26.879999999999995,0.0,500.05333333333334,8.1
2153.0,"IBRAHIMGANJ NEAR BUS STAND, BHOPAL",MADHYA PRADESH,2018,26.5,7.65,528.5,338.24,,,2.0,Moderate,1,-0.14999999999999947,190.5,121.92000000000002,0.0,248.0,7.95
2153.0,"WELL AT IBRAHIMGANJ NEAR
BUS STAND, BHOPAL",MADHYA PRADESH,2019,27.0,7.2,269.0,172.16,,,2.0,Moderate,1,-0.4500000000000002,-259.5,-166.08,0.0,242.23999999999998,7.550000000000001
2153.0,"WELL AT IBRAHIMGANJ NEAR
BUS STAND, BHOPAL",MADHYA PRADESH,2021,27.0,7.6,816.5,522.5600000000001,,,1.5,Poor,0,0.39999999999999947,547.5,350.4000000000001,-0.5,344.32,7.483333333333334
2154.0,"NEAR PRIMARY SCHOOL, PILUKHEDI,
RAJGARH.",MADHYA PRADESH,2017,24.0,8.3,1706.0,1091.84,,,1.5,Poor,0,,,,,,
2154.0,"NEAR PRIMARY SCHOOL, PILUKHEDI, RAJGARH.",MADHYA PRADESH,2018,25.5,8.149999999999999,1195.5,765.12,,,1.5,Poor,0,-0.15000000000000213,-510.5,-326.7199999999999,0.0,,
2154.0,"WELL AT NEAR PRIMARY
SCHOOL, PILUKHEDI, RAJGARH.",MADHYA PRADESH,2019,25.5,7.6,1287.5,824.0,,,1.5,Poor,0,-0.5499999999999989,92.0,58.879999999999995,0.0,893.6533333333333,8.016666666666666
2154.0,"WELL AT NEAR PRIMARY
SCHOOL, PILUKHEDI, RAJGARH.",MADHYA PRADESH,2021,25.5,7.5,610.0,390.40000000000003,,,2.0,Moderate,1,-0.09999999999999964,-677.5,-433.59999999999997,0.5,659.84,7.75
2200.0,"BORE WELL AT KATPUR, NEAR Z.P SCHOOL.",MAHARASHTRA,2012,28.0,8.4,4969.5,3180.48,,,1.0,Poor,0,,,,,,
2200.0,"Bore well at Katpur, near Z.PSchool.Village- Katpur,Taluka- Paithan,District- Aurangabad.",MAHARASHTRA,2013,30.0,7.0,2968.0,1899.52,,,1.5,Poor,0,-1.4000000000000004,-2001.5,-1280.96,0.5,,
2200.0,Bore Well,MAHARASHTRA,2014,29.0,7.8,928.0,593.92,,,1.5,Poor,0,0.7999999999999998,-2040.0,-1305.6,0.0,1891.3066666666666,7.733333333333333
2200.0,"BORE WELL AT
KATPUR, NEAR Z.P
SCHOOL.",MAHARASHTRA,2015,29.5,8.05,635.0,406.40000000000003,,,2.0,Moderate,1,0.2500000000000009,-293.0,-187.51999999999992,0.5,966.6133333333333,7.616666666666667
2200.0,"BORE WELL AT KATPUR,
NEAR Z.P SCHOOL.",MAHARASHTRA,2016,22.5,7.85,1749.5,1119.68,,,1.5,Poor,0,-0.20000000000000107,1114.5,713.28,-0.5,706.6666666666666,7.8999999999999995
2200.0,"BORE WELL AT KATPUR, NEAR Z.P SCHOOL.",MAHARASHTRA,2017,23.5,8.25,877.0,561.28,,,1.5,Poor,0,0.40000000000000036,-872.5,-558.4000000000001,0.0,695.7866666666665,8.049999999999999
2200.0,"BORE WELL AT KATPUR, NEAR
Z.P SCHOOL, KATPUR, PAITHAN,
AURANGABAD",MAHARASHTRA,2019,36.0,7.6,970.0,620.8000000000001,,,1.5,Poor,0,-0.6500000000000004,93.0,59.520000000000095,0.0,767.2533333333334,7.899999999999999
2201.0,DUG WELL AT RANJANGAON.,MAHARASHTRA,2012,29.0,7.6,2145.5,1373.1200000000001,,,1.5,Poor,0,,,,,,
2201.0,"Dug well at Ranjangaon. Village- Ranjangaon, Taluka- Gangapur, District- Aurangabad.",MAHARASHTRA,2013,28.0,7.5,2032.0,1300.48,,,1.5,Poor,0,-0.09999999999999964,-113.5,-72.6400000000001,0.0,,
2201.0,Dug Well,MAHARASHTRA,2014,28.0,7.2,1200.0,768.0,,,1.5,Poor,0,-0.2999999999999998,-832.0,-532.48,0.0,1147.2,7.433333333333334
2201.0,"DUG WELL AT
RANJANGAON.",MAHARASHTRA,2015,26.5,8.1,1176.5,752.96,,,1.5,Poor,0,0.8999999999999995,-23.5,-15.039999999999964,0.0,940.4800000000001,7.599999999999999
2201.0,"DUG WELL AT RANJANGAON,
GANAGAPUR, AURANGABAD",MAHARASHTRA,2019,26.5,7.5,2839.0,1816.96,,,1.5,Poor,0,-0.5999999999999996,1662.5,1064.0,0.0,1112.64,7.599999999999999
2201.0,"DUG WELL AT RANJANGAON,
GANAGAPUR, AURANGABAD",MAHARASHTRA,2021,29.0,7.9,1915.0,1225.6000000000001,,,1.5,Poor,0,0.40000000000000036,-924.0,-591.3599999999999,0.0,1265.1733333333334,7.833333333333333
2202.0,"DUG WELL AT GHANE KUNT, NEAR AWASTHI, OWNED BY SHRI RAJENDRA AMRE",MAHARASHTRA,2012,25.5,7.885,485.65,310.816,,,2.0,Moderate,1,,,,,,
2202.0,"Dug well at Ghane Kunt, near Awashi, owned by Shri.RajendraAmre. Village- Ghane Kunt, Taluka- Khed, District- Ratnagiri.",MAHARASHTRA,2013,27.0,6.9,173.0,110.72,,,2.0,Moderate,1,-0.9849999999999994,-312.65,-200.09599999999998,0.0,,
2202.0,"Dugwell at Ghane Kunth near Awashi, Owned by Shri. Rajendra Ambre vill Ghanekunth Tal. Khed, Dist. Ratnagiri",MAHARASHTRA,2014,23.0,7.3,168.0,107.52,,,2.0,Moderate,1,0.39999999999999947,-5.0,-3.200000000000003,0.0,176.35199999999998,7.361666666666667
2202.0,"DUG WELL AT
GHANE KUNT,
NEAR AWASTHI,
OWNED BY SHRI
RAJERA AMRE",MAHARASHTRA,2015,24.0,7.4,143.0,91.52,,,2.0,Moderate,1,0.10000000000000053,-25.0,-16.0,0.0,103.25333333333333,7.2
2202.0,"DUG WELL AT GHANE
KUNT, NEAR AWASTHI,
OWNED BY SHRI RAJENDRA
AMRE",MAHARASHTRA,2016,25.0,7.300000000000001,141.5,90.56,,,2.0,Moderate,1,-0.09999999999999964,-1.5,-0.9599999999999937,0.0,96.53333333333335,7.333333333333333
2202.0,"DUG WELL AT GHANE KUNT, NEAR AWASTHI,
OWNED BY SHRI RAJENDRA AMRE",MAHARASHTRA,2017,23.5,7.35,279.5,178.88,,,2.0,Moderate,1,0.049999999999998934,138.0,88.32,0.0,120.32000000000001,7.3500000000000005
2202.0,"DUG WELL AT GHANE KUNT, NEAR AWASTHI,
OWNED BY SHRI RAJENDRA AMRE , KHED,
RATNAGIRI",MAHARASHTRA,2018,25.5,6.9,324.0,207.36,,,2.0,Moderate,1,-0.4499999999999993,44.5,28.480000000000018,0.0,158.93333333333337,7.183333333333334
2202.0,"DUG WELL AT GHANE KUNT,
NEAR AWASTHI, OWNED BY
SHRI RAJENDRA AMRE , KHED,
RATNAGIRI",MAHARASHTRA,2019,33.0,7.4,970.0,620.8000000000001,,,1.5,Poor,0,0.5,646.0,413.44000000000005,-0.5,335.68,7.216666666666668
2203.0,HAND PUMP IN THE PREMISES OF ZILLA PARISHAD PRIMARY SCHOOL,MAHARASHTRA,2012,26.5,8.01,813.0,520.32,,,1.5,Poor,0,,,,,,
2203.0,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,Taluka- Wardha, District- Wardha.",MAHARASHTRA,2013,23.0,8.2,692.0,442.88,,,2.0,Moderate,1,0.1899999999999995,-121.0,-77.44000000000005,0.5,,
2203.0,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,Taluka- Wardha, District- Wardha.",MAHARASHTRA,2014,28.0,8.0,1124.0,719.36,,,1.5,Poor,0,-0.1999999999999993,432.0,276.48,-0.5,560.8533333333334,8.07
2203.0,"HAND PUMP IN THE
PREMISES OF ZILLA
PARISHAD PRIMARY
SCHOOL",MAHARASHTRA,2016,33.0,6.7,206.0,131.84,,,2.0,Moderate,1,-1.2999999999999998,-918.0,-587.52,0.5,431.35999999999996,7.633333333333334
2203.0,"HAND PUMP IN THE PREMISES OF ZILLA
PARISHAD PRIMARY SCHOOL",MAHARASHTRA,2017,37.1,7.45,762.5,488.0,,,2.0,Moderate,1,0.75,556.5,356.15999999999997,0.0,446.40000000000003,7.383333333333333
2203.0,"HAND PUMP IN THE PREMISES OF ZILLA
PARISHAD PRIMARY SCHOOL, BHUGAON,
WARDHA",MAHARASHTRA,2018,26.0,7.6,962.0,615.6800000000001,,,1.5,Poor,0,0.14999999999999947,199.5,127.68000000000006,-0.5,411.84,7.25
2203.0,"HAND PUMP IN THE PREMISES
OF ZILLA PARISHAD PRIMARY
SCHOOL, BHUGAON, WARDHA",MAHARASHTRA,2021,18.5,7.8,1064.0,680.96,,,1.5,Poor,0,0.20000000000000018,102.0,65.27999999999997,0.0,594.8800000000001,7.616666666666667
2204.0,"DUG WELL AT GUNJALWADI,SAGAMNER NEAR PRIMARY HEALTH CARE CENTER.",MAHARASHTRA,2012,26.5,7.51,1576.5,1008.96,,,1.5,Poor,0,,,,,,
2204.0,"Dug well at Gunjalwadi, Sangamner near Primary Health Care Center. Village- Gunjalwadi, Taluka- Sangamner, District- Ahmadnagar.",MAHARASHTRA,2013,26.0,8.1,614.0,392.96000000000004,,,2.0,Moderate,1,0.5899999999999999,-962.5,-616.0,0.5,,
2204.0,"GROUND WATER
OPEN WELL AT
GUNJALWADI",MAHARASHTRA,2015,25.0,8.0,937.45,599.9680000000001,,,1.5,Poor,0,-0.09999999999999964,323.45000000000005,207.00800000000004,-0.5,667.296,7.87
2204.0,"DUG WELL AT GUNJALWADI,
SANGAMNER NEAR PRIMARY
HEALTH CARE CENTER,
AHMEDNAGAR",MAHARASHTRA,2019,24.0,7.6,658.0,421.12,,,2.0,Moderate,1,-0.40000000000000036,-279.45000000000005,-178.84800000000007,0.5,471.3493333333334,7.900000000000001
2204.0,"DUG WELL AT GUNJALWADI,
SANGAMNER NEAR PRIMARY
HEALTH CARE CENTER,
AHMEDNAGAR",MAHARASHTRA,2021,21.5,7.35,889.0,568.96,,,1.5,Poor,0,-0.25,231.0,147.84000000000003,-0.5,530.0160000000001,7.6499999999999995
2243.0,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,2012,24.5,6.949999999999999,428.0,273.92,,,2.0,Moderate,1,,,,,,
2243.0,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,2013,21.5,6.949999999999999,461.5,295.36,,,2.0,Moderate,1,0.0,33.5,21.439999999999998,0.0,,
2243.0,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,2014,23.0,6.949999999999999,590.5,377.92,,,2.0,Moderate,1,0.0,129.0,82.56,0.0,315.73333333333335,6.949999999999999
2243.0,"GROUND WATER FROM
LEDO, MARGHERITA",ASSAM,2015,26.0,6.4,216.5,138.56,,,1.0,Poor,0,-0.5499999999999989,-374.0,-239.36,-1.0,270.6133333333333,6.766666666666666
2243.0,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,2016,22.0,6.949999999999999,223.0,142.72,,,2.0,Moderate,1,0.5499999999999989,6.5,4.159999999999997,1.0,219.73333333333335,6.766666666666666
2243.0,"GROUND WATER FROM LEDO, MARGHERITA,
ASSAM",ASSAM,2017,22.0,6.949999999999999,183.0,117.12,,,2.0,Moderate,1,0.0,-40.0,-25.599999999999994,0.0,132.79999999999998,6.766666666666666
2243.0,"GROUND WATER FROM LEDO, MARGHERITA,
ASSAM",ASSAM,2018,20.0,6.949999999999999,190.0,121.60000000000001,,,2.0,Moderate,1,0.0,7.0,4.480000000000004,0.0,127.14666666666666,6.949999999999999
2243.0,"GROUND WATER FROM LEDO,
MARGHERITA, ASSAM",ASSAM,2019,22.0,6.0,217.5,139.20000000000002,,,1.0,Poor,0,-0.9499999999999993,27.5,17.60000000000001,-1.0,125.97333333333336,6.633333333333333
2243.0,"GROUND WATER FROM LEDO,
MARGHERITA, ASSAM",ASSAM,2021,24.0,7.1,325.0,208.0,,,2.0,Moderate,1,1.0999999999999996,107.5,68.79999999999998,1.0,156.26666666666668,6.683333333333333
2244.0,GROUND WATER FROM NAZIRA,ASSAM,2012,22.5,6.6,284.5,182.08,,,2.0,Moderate,1,,,,,,
2244.0,GROUND WATER FROM NAZIRA,ASSAM,2013,23.5,6.65,353.0,225.92000000000002,,,2.0,Moderate,1,0.05000000000000071,68.5,43.84,0.0,,
2244.0,GROUND WATER FROM NAZIRA,ASSAM,2014,23.0,6.6,562.0,359.68,,,2.0,Moderate,1,-0.05000000000000071,209.0,133.76,0.0,255.89333333333335,6.616666666666667
2244.0,"GROUND WATER FROM
NAZIRA",ASSAM,2015,21.0,7.35,190.0,121.60000000000001,,,2.0,Moderate,1,0.75,-372.0,-238.07999999999998,0.0,235.73333333333335,6.866666666666667
2244.0,GROUND WATER FROM NAZIRA,ASSAM,2016,24.5,7.050000000000001,197.5,126.4,,,2.0,Moderate,1,-0.29999999999999893,7.5,4.799999999999997,0.0,202.56000000000003,7.0
2244.0,"GROUND WATER FROM NAZIRA, ASSAM",ASSAM,2017,25.0,6.8,249.0,159.36,,,2.0,Moderate,1,-0.2500000000000009,51.5,32.96000000000001,0.0,135.78666666666666,7.066666666666666
2244.0,"GROUND WATER FROM NAZIRA, ASSAM",ASSAM,2018,23.5,7.25,250.0,160.0,,,2.0,Moderate,1,0.4500000000000002,1.0,0.6399999999999864,0.0,148.58666666666667,7.033333333333334
2244.0,"GROUND WATER FROM NAZIRA,
ASSAM",ASSAM,2019,27.5,7.449999999999999,264.0,168.96,,,2.0,Moderate,1,0.1999999999999993,14.0,8.960000000000008,0.0,162.77333333333334,7.166666666666667
2244.0,"GROUND WATER FROM NAZIRA,
ASSAM",ASSAM,2021,26.5,6.9,301.0,192.64000000000001,,,2.0,Moderate,1,-0.5499999999999989,37.0,23.680000000000007,0.0,173.86666666666667,7.199999999999999
2245.0,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),ASSAM,2012,29.5,6.949999999999999,85.0,54.4,,,2.0,Moderate,1,,,,,,
2245.0,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),ASSAM,2013,27.0,6.949999999999999,230.5,147.52,,,2.0,Moderate,1,0.0,145.5,93.12,0.0,,
2245.0,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),ASSAM,2014,26.5,6.949999999999999,247.5,158.4,,,2.0,Moderate,1,0.0,17.0,10.879999999999995,0.0,120.10666666666668,6.949999999999999
2245.0,"GROUND WATER FROM
NUMALIGARH (NEAR NRL
TE LABOR COLONY)",ASSAM,2015,23.5,6.25,283.5,181.44,,,1.0,Poor,0,-0.6999999999999993,36.0,23.039999999999992,-1.0,162.45333333333335,6.716666666666666
2245.0,"GROUND WATER FROM NUMALIGARH (NEAR
NRL TE LABOR COLONY)",ASSAM,2016,26.0,6.05,102.5,65.6,,,1.0,Poor,0,-0.20000000000000018,-181.0,-115.84,0.0,135.14666666666668,6.416666666666667
2245.0,"GROUND WATER FROM NUMALIGARH (NEAR NRL
TE LABOR COLONY), ASSAM",ASSAM,2017,26.0,6.949999999999999,165.0,105.60000000000001,,,2.0,Moderate,1,0.8999999999999995,62.5,40.000000000000014,1.0,117.54666666666667,6.416666666666667
2245.0,"GROUND WATER FROM NUMALIGARH (NEAR
NRL TE LABOR COLONY), ASSAM",ASSAM,2018,27.5,6.949999999999999,135.0,86.4,,,2.0,Moderate,1,0.0,-30.0,-19.200000000000003,0.0,85.86666666666667,6.6499999999999995
2245.0,"GROUND WATER FROM
NUMALIGARH (NEAR NRL TE
LABOR COLONY), ASSAM",ASSAM,2019,25.5,6.0,128.0,81.92,,,1.0,Poor,0,-0.9499999999999993,-7.0,-4.480000000000004,-1.0,91.30666666666667,6.633333333333333
2245.0,"GROUND WATER FROM
NUMALIGARH (NEAR NRL TE
LABOR COLONY), ASSAM",ASSAM,2021,28.5,7.2,361.5,231.36,,,2.0,Moderate,1,1.2000000000000002,233.5,149.44,1.0,133.22666666666666,6.716666666666666
2246.0,GROUND WATER FROM SEMENCHAPARI,ASSAM,2012,22.0,6.6,303.5,194.24,,,2.0,Moderate,1,,,,,,
2246.0,GROUND WATER FROM SEMENCHAPARI,ASSAM,2013,22.0,6.4,216.0,138.24,,,1.0,Poor,0,-0.1999999999999993,-87.5,-56.0,-1.0,,
2246.0,GROUND WATER FROM SEMENCHAPARI,ASSAM,2014,21.0,6.550000000000001,543.5,347.84000000000003,,,2.0,Moderate,1,0.15000000000000036,327.5,209.60000000000002,1.0,226.77333333333334,6.516666666666667
2246.0,"GROUND WATER FROM
SEMENCHAPARI",ASSAM,2015,24.0,7.4,190.0,121.60000000000001,,,2.0,Moderate,1,0.8499999999999996,-353.5,-226.24,0.0,202.56000000000003,6.783333333333334
2246.0,GROUND WATER FROM SEMENCHAPARI,ASSAM,2016,22.5,7.050000000000001,151.0,96.64,,,2.0,Moderate,1,-0.34999999999999964,-39.0,-24.960000000000008,0.0,188.69333333333336,7.0
2246.0,"GROUND WATER FROM SEMENCHAPARI, ASSAM",ASSAM,2017,21.0,6.6,212.0,135.68,,,2.0,Moderate,1,-0.45000000000000107,61.0,39.040000000000006,0.0,117.97333333333334,7.016666666666667
2246.0,"GROUND WATER FROM SEMENCHAPARI, ASSAM",ASSAM,2018,18.5,6.95,131.0,83.84,,,2.0,Moderate,1,0.35000000000000053,-81.0,-51.84,0.0,105.38666666666666,6.866666666666667
2246.0,"GROUND WATER FROM
SEMENCHAPARI, ASSAM",ASSAM,2019,21.0,7.1,126.5,80.96000000000001,,,2.0,Moderate,1,0.14999999999999947,-4.5,-2.8799999999999955,0.0,100.16000000000001,6.883333333333333
2246.0,"GROUND WATER FROM
SEMENCHAPARI, ASSAM",ASSAM,2021,22.0,7.1,247.0,158.08,,,2.0,Moderate,1,0.0,120.5,77.12,0.0,107.62666666666667,7.05
2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,2012,22.0,6.3,273.5,175.04,,,1.0,Poor,0,,,,,,
2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,2013,21.5,6.699999999999999,513.0,328.32,,,2.0,Moderate,1,0.39999999999999947,239.5,153.28,1.0,,
2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,2014,21.0,6.15,648.5,415.04,,,1.0,Poor,0,-0.5499999999999989,135.5,86.72000000000003,-1.0,306.1333333333333,6.383333333333333
2247.0,"GROUND WATER FROM
SILAPATHAR",ASSAM,2015,24.0,6.75,235.5,150.72,,,2.0,Moderate,1,0.5999999999999996,-413.0,-264.32000000000005,1.0,298.0266666666667,6.533333333333332
2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,2016,23.0,7.3,224.0,143.36,,,2.0,Moderate,1,0.5499999999999998,-11.5,-7.359999999999985,0.0,236.37333333333333,6.733333333333333
2247.0,"GROUND WATER FROM SILAPATHAR, ASSAM",ASSAM,2017,21.5,6.35,159.5,102.08,,,1.0,Poor,0,-0.9500000000000002,-64.5,-41.280000000000015,-1.0,132.0533333333333,6.8
2247.0,"GROUND WATER FROM SILAPATHAR, ASSAM",ASSAM,2018,19.5,6.35,242.0,154.88,,,1.0,Poor,0,0.0,82.5,52.8,0.0,133.43999999999997,6.666666666666667
2247.0,"GROUND WATER FROM
SILAPATHAR, ASSAM",ASSAM,2019,21.0,6.85,107.0,68.48,,,2.0,Moderate,1,0.5,-135.0,-86.39999999999999,1.0,108.47999999999998,6.516666666666666
2247.0,"GROUND WATER FROM
SILAPATHAR, ASSAM",ASSAM,2021,22.0,7.3,260.0,166.4,,,2.0,Moderate,1,0.4500000000000002,153.0,97.92,0.0,129.92,6.833333333333333
2248.0,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,2012,22.5,6.949999999999999,276.5,176.96,,,2.0,Moderate,1,,,,,,
2248.0,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,2013,23.5,6.35,142.5,91.2,,,1.0,Poor,0,-0.5999999999999996,-134.0,-85.76,-1.0,,
2248.0,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,2014,26.0,6.55,816.5,522.5600000000001,,,1.5,Poor,0,0.20000000000000018,674.0,431.36000000000007,0.5,263.5733333333333,6.616666666666666
2248.0,"GROUND WATER FROM
LAKHIMPUR TOWN",ASSAM,2015,26.0,6.3,189.5,121.28,,,1.0,Poor,0,-0.25,-627.0,-401.2800000000001,-0.5,245.01333333333335,6.3999999999999995
2248.0,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,2016,25.0,6.2,191.5,122.56,,,1.0,Poor,0,-0.09999999999999964,2.0,1.2800000000000011,0.0,255.46666666666673,6.3500000000000005
2248.0,"GROUND WATER FROM LAKHIMPUR TOWN,
ASSAM",ASSAM,2017,28.0,6.4,238.5,152.64000000000001,,,1.0,Poor,0,0.20000000000000018,47.0,30.080000000000013,0.0,132.16000000000005,6.3
2248.0,"GROUND WATER FROM LAKHIMPUR TOWN,
ASSAM",ASSAM,2018,26.0,6.949999999999999,183.0,117.12,,,2.0,Moderate,1,0.5499999999999989,-55.5,-35.52000000000001,1.0,130.7733333333334,6.516666666666667
2248.0,"GROUND WATER FROM
LAKHIMPUR TOWN, ASSAM",ASSAM,2019,29.0,7.05,137.5,88.0,,,2.0,Moderate,1,0.10000000000000053,-45.5,-29.120000000000005,0.0,119.25333333333337,6.8
2248.0,"GROUND WATER FROM
LAKHIMPUR TOWN, ASSAM",ASSAM,2021,30.0,7.75,249.5,159.68,,,2.0,Moderate,1,0.7000000000000002,112.0,71.68,0.0,121.60000000000004,7.25
2249.0,GROUND WATER FROM TEZPUR (MISSION CHARIALI),ASSAM,2012,22.0,6.699999999999999,134.5,86.08,,,2.0,Moderate,1,,,,,,
2249.0,GROUND WATER FROM TEZPUR (MISSION CHARIALI),ASSAM,2013,23.5,6.5,211.5,135.36,,,2.0,Moderate,1,-0.1999999999999993,77.0,49.280000000000015,0.0,,
2249.0,GROUND WATER FROM TEZPUR (MISSION CHARIALI),ASSAM,2014,27.0,6.1,194.5,124.48,,,1.0,Poor,0,-0.40000000000000036,-17.0,-10.88000000000001,-1.0,115.30666666666667,6.433333333333333
2249.0,"GROUND WATER FROM
TEZPUR (MISSION
CHARIALI)",ASSAM,2015,25.0,6.4,132.5,84.8,,,1.0,Poor,0,0.3000000000000007,-62.0,-39.68000000000001,0.0,114.88,6.333333333333333
2249.0,"GROUND WATER FROM TEZPUR (MISSION
CHARIALI)",ASSAM,2016,24.5,6.65,126.5,80.96000000000001,,,2.0,Moderate,1,0.25,-6.0,-3.839999999999989,1.0,96.74666666666667,6.383333333333333
2249.0,"GROUND WATER FROM TEZPUR (MISSION
CHARIALI), ASSAM",ASSAM,2017,26.5,6.25,250.0,160.0,,,1.0,Poor,0,-0.40000000000000036,123.5,79.03999999999999,-1.0,108.58666666666666,6.433333333333334
2249.0,"GROUND WATER FROM TEZPUR (MISSION
CHARIALI), ASSAM",ASSAM,2018,25.0,6.65,193.5,123.84,,,2.0,Moderate,1,0.40000000000000036,-56.5,-36.16,1.0,121.60000000000001,6.516666666666667
2249.0,"GROUND WATER FROM TEZPUR
(MISSION CHARIALI), ASSAM",ASSAM,2019,26.5,6.95,202.5,129.6,,,2.0,Moderate,1,0.2999999999999998,9.0,5.759999999999991,0.0,137.81333333333336,6.616666666666667
2249.0,"GROUND WATER FROM TEZPUR
(MISSION CHARIALI), ASSAM",ASSAM,2021,24.0,7.4,195.0,124.8,,,2.0,Moderate,1,0.4500000000000002,-7.5,-4.799999999999997,0.0,126.08,7.0
2250.0,GROUND WATER FROM NAGAON (PANIGAON),ASSAM,2012,28.5,6.6,679.0,434.56,,,2.0,Moderate,1,,,,,,
2250.0,GROUND WATER FROM NAGAON (PANIGAON),ASSAM,2013,29.0,7.1,910.0,582.4,,,1.5,Poor,0,0.5,231.0,147.83999999999997,-0.5,,
2250.0,GROUND WATER FROM NAGAON (PANIGAON),ASSAM,2014,28.5,6.55,474.5,303.68,,,2.0,Moderate,1,-0.5499999999999998,-435.5,-278.71999999999997,0.5,440.2133333333333,6.75
2250.0,"GROUND WATER FROM
NAGAON (PANIGAON)",ASSAM,2015,27.0,7.05,274.5,175.68,,,2.0,Moderate,1,0.5,-200.0,-128.0,0.0,353.92,6.8999999999999995
2250.0,"GROUND WATER FROM NAGAON
(PANIGAON)",ASSAM,2016,29.0,6.35,266.5,170.56,,,1.0,Poor,0,-0.7000000000000002,-8.0,-5.1200000000000045,-1.0,216.63999999999996,6.6499999999999995
2250.0,"GROUND WATER FROM NAGAON (PANIGAON),
ASSAM",ASSAM,2017,29.5,6.15,399.0,255.36,,,1.0,Poor,0,-0.1999999999999993,132.5,84.80000000000001,0.0,200.5333333333333,6.516666666666666
2250.0,"GROUND WATER FROM NAGAON (PANIGAON),
ASSAM",ASSAM,2018,27.0,6.699999999999999,271.5,173.76,,,2.0,Moderate,1,0.5499999999999989,-127.5,-81.60000000000002,1.0,199.8933333333333,6.3999999999999995
2250.0,"GROUND WATER FROM
NAGAON (PANIGAON), ASSAM",ASSAM,2019,26.5,7.199999999999999,264.0,168.96,,,2.0,Moderate,1,0.5,-7.5,-4.799999999999983,0.0,199.35999999999999,6.683333333333333
2250.0,"GROUND WATER FROM
NAGAON (PANIGAON), ASSAM",ASSAM,2021,27.0,7.65,329.0,210.56,,,2.0,Moderate,1,0.45000000000000107,65.0,41.599999999999994,0.0,184.42666666666662,7.183333333333333
2251.0,GROUND WATER FROM JAGIROAD NR HPC EFFLUENT DISCHARGE POINT,ASSAM,2012,27.5,7.050000000000001,309.0,197.76,,,2.0,Moderate,1,,,,,,
2251.0,GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE POINT,ASSAM,2013,29.0,7.0,320.0,204.8,,,2.0,Moderate,1,-0.05000000000000071,11.0,7.0400000000000205,0.0,,
2251.0,GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE POINT,ASSAM,2014,27.0,6.45,1321.5,845.76,,,0.5,Poor,0,-0.5499999999999998,1001.5,640.96,-1.5,416.1066666666666,6.833333333333333
2251.0,"GROUND WATER FROM
JAGIROAD NEAR HPC
EFFLUENT DISCHARGE
POINT",ASSAM,2015,27.5,7.0,488.5,312.64,,,2.0,Moderate,1,0.5499999999999998,-833.0,-533.12,1.5,454.3999999999999,6.816666666666666
2251.0,"GROUND WATER FROM JAGIROAD NEAR HPC
EFFLUENT DISCHARGE POINT",ASSAM,2016,31.0,6.949999999999999,882.0,564.48,,,1.5,Poor,0,-0.05000000000000071,393.5,251.84000000000003,-0.5,574.2933333333334,6.8
2251.0,"GROUND WATER FROM JAGIROAD NEAR HPC
EFFLUENT DISCHARGE POINT, ASSAM",ASSAM,2017,29.0,6.949999999999999,609.0,389.76,,,2.0,Moderate,1,0.0,-273.0,-174.72000000000003,0.5,422.29333333333335,6.966666666666666
2251.0,"GROUND WATER FROM JAGIROAD NEAR HPC
EFFLUENT DISCHARGE POINT, ASSAM",ASSAM,2018,28.0,6.949999999999999,478.0,305.92,,,2.0,Moderate,1,0.0,-131.0,-83.83999999999997,0.0,420.05333333333334,6.949999999999999
2251.0,"GROUND WATER FROM
JAGIROAD NEAR HPC EFFLUENT
DISCHARGE POINT, ASSAM",ASSAM,2019,28.0,6.3,479.5,306.88,,,1.0,Poor,0,-0.6499999999999995,1.5,0.9599999999999795,-1.0,334.18666666666667,6.733333333333333
